"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000136842.14",172.569540999768,-0.256366187237654,0.118455126684509,0.00424799752577334,0.0281164046229997
"ENSG00000136848.17",4081.42597613118,-0.11889477246507,0.0463722244721916,0.0026477990629601,0.0200167886894517
"ENSG00000136859.10",4864.20746261822,-0.180686337067805,0.0750321883512678,0.00383066907660717,0.0260530419957583
"ENSG00000136867.11",21.0546938628398,0.166823681151471,0.0735775072956189,0.00734273890464073,0.0415576173310175
"ENSG00000136868.11",4277.21164035082,0.12000783231641,0.0406035068831644,0.00358642345035515,0.0248885098755655
"ENSG00000136872.20",13.9157582854208,1.56516638431133,0.0993342466885925,0.00754057235191163,0.042412409958823
"ENSG00000136888.8",9025.9952476321,0.102635941318145,0.0380990454980394,0.00449240670621366,0.0292719690510395
"ENSG00000136931.10",4.04241901271786,1.99753543744608,0.182171373187878,0.000442321411483593,0.0052644404994362
"ENSG00000136960.13",2540.47800915824,-0.491669521786426,0.0997951172604861,4.26658218884706e-08,3.00568696662898e-06
"ENSG00000136997.21",5553.3480349411,-0.180370254023484,0.0748357481587466,0.00447189796968098,0.0291811032874779
"ENSG00000137033.11",970.484805257851,-0.766941904552171,0.120456125953549,7.9675404525869e-12,1.60207619934579e-09
"ENSG00000137054.16",1619.7025491247,-0.148011241960631,0.0462826061083392,0.000549569347190979,0.00618752612788402
"ENSG00000137070.18",468.55312938864,-0.162692582323343,0.0597387021338463,0.00222662472937324,0.0176279474464775
"ENSG00000137075.18",3218.91721098559,-0.101057197623035,0.0359674321855235,0.00292844665449193,0.0215838763000258
"ENSG00000137077.8",862.337454653997,-0.608947872464194,0.147546775708015,1.76204992010596e-06,6.7470493304421e-05
"ENSG00000137154.13",95680.3243567337,-0.151320340983613,0.0484158272313786,4.46078807901121e-05,0.000911148413443361
"ENSG00000137193.14",2062.80997157951,-0.190536586262215,0.068260438959193,0.000775695345976344,0.00802240206097116
"ENSG00000137200.13",3704.39307890074,0.0860908496498348,0.0273634285423464,0.00319413499518096,0.0229132516488295
"ENSG00000137216.19",4781.53993119859,0.142811982140881,0.0435051771103352,0.00158773946174339,0.0137484974728847
"ENSG00000137225.13",92.6650781389442,-0.832966521131525,0.0911921508762029,9.37370166115912e-09,8.18950432903103e-07
"ENSG00000137288.10",2225.12026205388,0.144041343521958,0.0520585151810173,0.00241874275234302,0.0187711197435901
"ENSG00000137409.19",11204.018838062,0.160313416796843,0.0352785505158004,1.45312749763059e-05,0.000372488428508588
"ENSG00000137441.8",71.8328572428497,-0.914688318782763,0.1511743571575,0.000688023944215136,0.00735129241757662
"ENSG00000137463.5",14.2547730882137,-0.490135235388891,0.0965563536825473,3.06377983821772e-08,2.26188351377203e-06
"ENSG00000137491.15",2634.67069722102,0.161322256418623,0.0647579280812006,0.00425178403402785,0.0281301068679878
"ENSG00000137500.9",1953.56395352267,-0.0834967205315724,0.032877963116278,0.00820238619865434,0.0450343415687369
"ENSG00000137547.9",3190.93731891013,0.1435135980609,0.052700827035894,0.00276717620656774,0.0206886750242155
"ENSG00000137672.13",253.893182311369,-0.517076336284828,0.0663439904654781,9.22222624050774e-07,3.95942232604803e-05
"ENSG00000137675.5",13.8688660584056,-0.129713859363757,0.11569231664675,0.00319797227389313,0.0229243394065854
"ENSG00000137693.14",5788.48149983592,-0.132396313392221,0.0484434271008523,0.00261992502177976,0.0198849923788876
"ENSG00000137720.8",910.999891202633,-0.134994371089203,0.0495345357227674,0.00294425773110234,0.0216565310390311
"ENSG00000137727.12",225.814965437213,-0.603568662358736,0.0985432211136119,6.07558284252826e-11,1.01718984042228e-08
"ENSG00000137731.14",6.85690981126269,-0.302899624168028,0.1122833389978,0.000789719770687386,0.00812753263999102
"ENSG00000137767.14",2503.99452526591,0.120582084291649,0.0471207450384039,0.00558333660828494,0.0341503563197667
"ENSG00000137802.14",1111.75367083262,-0.0926121755548032,0.0369565929247879,0.00847143218462435,0.0459895545822314
"ENSG00000137809.17",4740.28693362096,0.235379605764528,0.0895906928040352,0.00210770370179127,0.016955700829006
"ENSG00000137824.16",3077.03334126046,0.0784260950066686,0.0308426187078511,0.00919353552683207,0.0487155340583369
"ENSG00000137831.15",4501.67448190227,-0.129076055588545,0.0402409372198879,0.000645196574549132,0.00699455316554023
"ENSG00000137843.12",742.731632872421,0.18900767674485,0.0764544276151505,0.00347684952064897,0.0243038794969467
"ENSG00000137860.12",9.50963966337839,0.955658428297563,0.115580778018811,0.000161050625862829,0.00246752301193929
"ENSG00000137875.4",28.554232418547,-0.0929543680259072,0.0925190465486193,0.000414109518279507,0.00501670549937517
"ENSG00000137876.11",5462.17274213109,-0.0808957322386351,0.0320518087797286,0.00862659483035762,0.0465584793015821
"ENSG00000137877.10",553.389959841977,0.284766302891786,0.0858210816793438,0.000169990910173318,0.00257847470798906
"ENSG00000137878.17",182.820393598275,-0.335271969908352,0.0989787268409116,7.50747681858733e-05,0.00136237722185466
"ENSG00000137880.6",10.6104093668996,0.236868840653002,0.0733630646601438,0.000220609627043839,0.00313364345634795
"ENSG00000137960.6",137.765523229911,-0.520425154385273,0.0987826967461639,1.03011424122391e-08,8.8767279492658e-07
"ENSG00000137970.7",436.895581636524,0.175966353887889,0.0783730911752351,0.00704412581047915,0.0403816117737124
"ENSG00000137996.13",2058.67326855837,0.106070690287162,0.0311162945955401,0.00109342768796751,0.0104172417872219
"ENSG00000138031.14",1616.97980580686,-0.156935319556655,0.0550663992836956,0.0016245900750168,0.0139979214603192
"ENSG00000138039.15",6.71722114524434,-1.07482505013201,0.236912645989199,6.05330146208644e-08,4.06211864385445e-06
"ENSG00000138073.14",4218.99167711287,0.0814804359720899,0.0299447763146918,0.00540770664697443,0.0333622056191476
"ENSG00000138080.14",4953.10911451114,0.194398453436998,0.0760840394513478,0.00270771545068136,0.0203540027716357
"ENSG00000138083.5",135.656268384331,0.171127262360419,0.173396073844431,0.00135759423739707,0.0122359009644401
"ENSG00000138092.11",594.03685378564,0.12660905630134,0.0500933489817315,0.0068973488926004,0.0397338579381035
"ENSG00000138135.7",165.185235168321,-0.349361738520486,0.0904342304801579,9.84343893527914e-06,0.000272013374002942
"ENSG00000138207.14",1235.56563211333,-1.41281974422292,0.163070174079984,3.82418417333047e-20,5.14675410622909e-17
"ENSG00000138286.15",1285.22706407629,-0.0951035039559472,0.0305134413548211,0.00102117938653343,0.0099178330030943
"ENSG00000138326.21",65035.3021475064,-0.100798662496455,0.0478173860057193,0.00376942960227371,0.0257652811932662
"ENSG00000138356.14",800.510445805519,0.0133780303393439,0.0823109771414511,0.00430625392243964,0.0283919005523974
"ENSG00000138378.19",174.817772603521,-0.170772474286304,0.0787993813365714,0.00919263390022731,0.0487155340583369
"ENSG00000138398.17",5292.83816628799,-0.0820151745585318,0.0256907899699313,0.00101206363847078,0.00984363500966697
"ENSG00000138433.16",2714.27428918689,-0.102579366918085,0.0260127668604555,8.1910772002654e-05,0.00145476148731212
"ENSG00000138449.11",19440.6554694279,-0.306487605191469,0.111440649613837,0.000640701585305322,0.00695524504460314
"ENSG00000138495.7",1829.83510958469,0.138420916458995,0.0500038091623904,0.00254416799733199,0.0194874307513863
"ENSG00000138600.10",4222.0275279665,0.110100216709134,0.0353627371140866,0.00125093696566637,0.0114936835233466
"ENSG00000138621.12",690.68363177225,0.13372088181058,0.041883057785931,0.000686601906308463,0.0073380578736717
"ENSG00000138623.10",599.881722272756,0.149918338522956,0.0650697976326445,0.00813869663946864,0.0447583572473472
"ENSG00000138639.18",455.759088184442,-0.175714956844954,0.0620065039381118,0.00136409930678025,0.012279655716874
"ENSG00000138640.15",1314.57507508171,-0.367175573263003,0.0764177014114018,1.53515916946562e-07,8.77249877576452e-06
"ENSG00000138650.9",154.197128246766,-0.0246333447078825,0.102139005257829,0.00115562804427078,0.0108598639181426
"ENSG00000138678.11",325.621249371175,-0.212204479709868,0.0899544026023333,0.00339734302381875,0.0239122750668572
"ENSG00000138685.17",736.340713101924,-0.57039749301225,0.121634504135959,1.93587172433051e-07,1.05822364996395e-05
"ENSG00000138722.10",535.918425306391,-0.786298540229663,0.132703581864245,1.91915817107426e-10,2.81293754788885e-08
"ENSG00000138735.16",1657.14085990977,-0.445079037929444,0.0877987221068551,1.68113697481722e-08,1.34747240973739e-06
"ENSG00000138741.11",27.0924625303999,0.165455119124061,0.0738531894916909,0.00818088640605797,0.0449286286922871
"ENSG00000138767.13",3514.68258736841,-0.133536199851594,0.0363657023824667,0.0001151864083724,0.00188904050810239
"ENSG00000138777.20",3654.8641729707,0.101685638911041,0.033220706678691,0.00144995573469366,0.0128414936741178
"ENSG00000138792.10",646.9576167424,-0.0505969902884402,0.0559294498389164,0.00873616725531846,0.0469787658317851
"ENSG00000138796.17",5015.85925913186,-0.150007244126521,0.0459498622003616,0.000463674036854277,0.00543626070859561
"ENSG00000138823.13",13.1572475024324,-0.306974308253962,0.115819785527574,0.000900738224751665,0.00897910795346615
"ENSG00000138944.8",276.375890204516,0.586545384088146,0.112898654295273,1.26225112080525e-08,1.05664678552095e-06
"ENSG00000139112.11",2790.6566695232,-0.151306970175557,0.053093280138475,0.00129455124184093,0.0117942106992311
"ENSG00000139144.11",340.773167132732,-0.519530338216243,0.152172442533392,4.17833961066635e-05,0.000860433974344852
"ENSG00000139151.16",6.36654183113026,-0.674229220491972,0.191510475455053,2.3960484295313e-05,0.000556122284566504
"ENSG00000139155.9",25.2022064418405,-0.291282706778563,0.0908709137470403,0.000185804569745755,0.00276488808248666
"ENSG00000139178.11",2878.36565585518,-0.10892749274666,0.04183305957867,0.00539672110978115,0.0333144706088835
"ENSG00000139219.19",2643.20604816406,0.691943766652616,0.20944727186968,2.83393414903953e-10,4.02117166807332e-08
"ENSG00000139220.17",52.2759962842928,0.341345824861883,0.101666446650891,0.00543151181356322,0.0334827474515358
"ENSG00000139266.6",1182.38362236709,0.140378690583004,0.0488104731341679,0.00181018662772344,0.0151442795377917
"ENSG00000139269.3",5.0149401591154,-0.0803843136160223,0.108748791023446,0.000362328829461175,0.00454997229335485
"ENSG00000139287.13",1.91052965875382,2.41490854238453,0.173204826218287,3.66265033975299e-05,0.000779229561058927
"ENSG00000139292.13",97.1411156792217,1.46752826266707,0.131770204788941,1.63940150722686e-08,1.32067868606552e-06
"ENSG00000139304.16",69.0282185203117,-0.285877502107045,0.202661526568338,4.26777621141402e-05,0.000875298807398875
"ENSG00000139318.8",3741.05661481576,-0.214100704777624,0.0730309665123417,0.000455546055505723,0.00537705600737641
"ENSG00000139405.16",1288.6636078775,0.125813910462132,0.0351178525760883,0.000183859205526352,0.00274103660578668
"ENSG00000139410.15",993.122164047513,0.199550379975691,0.0615753897433027,0.000529692370431935,0.0060249627531856
"ENSG00000139515.6",3.96430133268,0.849271599638204,0.457207278832351,0.00177661833352557,0.0149538374842923
"ENSG00000139546.11",1339.33409485755,0.138237217075018,0.0395766724852155,0.000227625597066188,0.00319474242055645
"ENSG00000139547.7",178.353902351519,0.0892915298522643,0.0959281018155627,0.00925027385195958,0.0489179321236124
"ENSG00000139597.18",826.385864907153,-0.30419410697611,0.055846383921078,7.28172426617818e-09,6.5624079906949e-07
"ENSG00000139641.13",9809.41636088072,-0.0925144262775541,0.0378659782067461,0.0090821174935578,0.0483003521248301
"ENSG00000139645.10",4308.83780860697,0.120458591448292,0.0376396616372375,0.000765727684546254,0.00794601337381582
"ENSG00000139675.12",200.615848498661,-0.100269926140976,0.038518272640318,0.00593370060190801,0.0356842351295038
"ENSG00000139679.15",1875.92811944744,-0.130576158070575,0.0492860827529531,0.00383266432123539,0.026055084972802
"ENSG00000139684.15",4701.53614621616,-0.109670727618043,0.0331422117290771,0.000569800995368797,0.00635806386745317
"ENSG00000139767.10",4.79174125028512,1.23696320064081,0.178069917467986,0.00146438248386556,0.0129094075147382
"ENSG00000139797.8",1.43023621805681,1.9536455199245,0.187052291790872,2.35874595891228e-06,8.62731817183877e-05
"ENSG00000139946.10",542.709982817825,-0.226216779020437,0.077544389531401,0.000655698385924713,0.00708536732767796
"ENSG00000139973.16",26.2708651218653,0.144951484765813,0.140382739484131,0.000496875021211918,0.00574789161571948
"ENSG00000139985.7",25.7088593937933,0.226571744089099,0.0926692731449585,0.00259344038599818,0.01974014145051
"ENSG00000140009.18",42.3461706937528,-0.29709366884398,0.0792270082994512,2.28997130825939e-05,0.000534602753376262
"ENSG00000140092.14",3626.25001111845,-0.208418979557966,0.0818633014336463,0.00160206842361509,0.0138350360055971
"ENSG00000140157.15",2083.6135042899,0.137814521676714,0.0362782890248859,0.000344262242781119,0.00439965167123721
"ENSG00000140199.13",1297.73716227941,-0.130558940207628,0.0475142946599598,0.00293997362202902,0.021635553111759
"ENSG00000140259.7",2566.84959722447,0.0939238761603944,0.0288197192244548,0.000829430439844423,0.00843045846049464
"ENSG00000140263.15",3147.84713460781,0.331027663260961,0.0780728136757506,6.7531898209656e-06,0.000201207846236871
"ENSG00000140285.12",640.371841971936,-0.290378386844871,0.0909746813141214,0.00016528619253043,0.00251761009056438
"ENSG00000140287.11",148.974162611257,-0.428164902466737,0.126439374324574,0.00728796263193469,0.041358748653274
"ENSG00000140297.13",36.8159121577036,-0.0784226386912154,0.0996803756362645,7.58383357356283e-07,3.37177240680604e-05
"ENSG00000140299.13",3398.91102705807,-0.10621209745654,0.0329994869137615,0.000213360915613316,0.00305668293074815
"ENSG00000140320.12",1947.48622205332,0.0851828802294746,0.0322725787975986,0.00614208836367828,0.0365456540943082
"ENSG00000140365.16",3124.19378895815,0.127201144902789,0.0456378391053206,0.00273213944457212,0.0204879737134762
"ENSG00000140379.9",275.554165060108,-0.253305228933616,0.107514594126136,0.000993446645443628,0.00970739293547774
"ENSG00000140395.9",2807.29656707583,0.0899160927789374,0.0307838077036789,0.00266871198286272,0.0201292820513231
"ENSG00000140459.18",63.3964669208974,-0.25194880338492,0.0980998389302877,0.00160257389628486,0.0138350360055971
"ENSG00000140465.14",13.2420087658229,-1.49098582483495,0.175872237678961,3.0949869660399e-10,4.33016812794128e-08
"ENSG00000140522.12",8.17452628855415,0.794620288200062,0.218362199125688,3.6929600989125e-10,4.97699904072761e-08
"ENSG00000140538.16",546.83131986492,-0.907057405721137,0.127354588168601,6.38090464851696e-14,2.11012825294015e-11
"ENSG00000140545.15",11116.6393232277,-0.101461541512737,0.0819179021938333,0.00586122552275802,0.035395574715913
"ENSG00000140577.16",3332.22883413106,-0.0768733215776366,0.0288432544263373,0.00308052846526093,0.0223496505287691
"ENSG00000140839.11",12.6035119975226,0.384784724325124,0.108320175440012,3.00304293215753e-05,0.000665358581879023
"ENSG00000140876.11",56.9415947534548,-0.297864412073007,0.0684389259882873,1.92289475814683e-06,7.2793482358077e-05
"ENSG00000140983.14",4540.30581655366,0.163710281363618,0.0493483506104958,0.000333479617151398,0.00429200817005341
"ENSG00000141002.20",4680.65432845653,0.105492472747375,0.0330532595448333,0.000918425905531066,0.00912814063187285
"ENSG00000141012.13",1510.10283064862,0.140408179560668,0.0484386187216784,0.00214488199650517,0.0171684953406997
"ENSG00000141034.10",983.761046735013,-0.122377660629898,0.0361348726064632,0.000255291839165873,0.00348594984989325
"ENSG00000141040.15",502.970965875631,-0.109856565959968,0.0431127254852812,0.00440941801825824,0.0289053821400042
"ENSG00000141052.18",52.484787481511,-0.130279868199538,0.106007701712863,0.00333167221523728,0.0235786225717199
"ENSG00000141161.12",8.35562379133893,-0.984989454263723,0.0839770494926109,0.00946542323176024,0.049724228068223
"ENSG00000141255.13",6.05617691674489,-0.660837334013064,0.149592256759117,1.39116049051901e-05,0.000359366661508249
"ENSG00000141338.14",870.00813563706,-0.747878007167242,0.140012069833106,4.93413331043766e-09,4.63461057004349e-07
"ENSG00000141376.23",1665.37010577259,0.114579112152687,0.0436235376483718,0.00498320541895795,0.0314957415174421
"ENSG00000141404.17",290.221641695449,-0.287929046022678,0.0843456692109525,7.81486191186976e-05,0.0014054107170407
"ENSG00000141433.13",87.2448374334936,-0.0756351571077688,0.108111637427498,0.00720556943769519,0.0409958275956115
"ENSG00000141447.18",3896.70613986103,-0.198181986994277,0.05097498303086,2.82229638532987e-05,0.000634718875945034
"ENSG00000141469.18",175.530666306336,-0.500992020169848,0.106844374915509,1.08037657308237e-05,0.000292887453897818
"ENSG00000141485.17",11.9782174117043,0.189532572600285,0.1279179697291,0.00121985586710735,0.0112884626888144
"ENSG00000141524.17",3649.43379938056,0.179619983790398,0.056234304797711,0.000673243252450767,0.00722229370068767
"ENSG00000141526.17",2114.00435159281,0.444127930349035,0.0822328766781214,6.5939032413468e-09,5.9965555522557e-07
"ENSG00000141551.14",8060.87118878176,0.0999521764047643,0.0305512315802156,0.00076416772695993,0.00793546654520097
"ENSG00000141552.18",4148.39219389004,0.223876677293598,0.0592740843881233,4.93854180766416e-05,0.000990034127714799
"ENSG00000141556.21",6054.34487952186,0.163407025768691,0.0411382574266122,0.000140665298958419,0.00222122386445231
"ENSG00000141562.18",2619.08358384024,0.180093341073668,0.0461384202645943,3.09288356825426e-05,0.000681482532241247
"ENSG00000141564.15",2470.74139141528,0.0895081797987433,0.0359221174586141,0.00895474100391274,0.0478135850721329
"ENSG00000141568.21",4426.03370275911,0.108669341071415,0.040663027876537,0.00628360701922822,0.037111771404782
"ENSG00000141569.12",1872.70359854232,0.142914979225361,0.0433092041610488,0.000536629418211715,0.00608300435247977
"ENSG00000141570.11",748.983105028067,0.23755539491749,0.0585342454994807,9.85488023797966e-06,0.000272141599615264
"ENSG00000141577.14",1219.68538520696,0.158486722912741,0.0615290183785856,0.00359269916698657,0.0249190959382563
"ENSG00000141580.16",6842.13934645196,0.180848421787576,0.0404008086445291,3.75406657729544e-05,0.000793529952582672
"ENSG00000141582.15",3378.50592142405,0.140285553403283,0.0605104806646112,0.00905995272732802,0.0482145163494219
"ENSG00000141622.14",284.751502905697,-0.28610682459254,0.089855519693273,0.000179723617537009,0.00269040809282675
"ENSG00000141646.14",3871.40097713865,-0.0817943887574055,0.032368511781361,0.00837997785766789,0.0456865918585955
"ENSG00000141696.13",2473.84214380668,0.20307933773159,0.0556999768435367,0.00012675675857337,0.00203696583837544
"ENSG00000141750.7",3356.02113407636,-1.21115718897263,0.182437075188332,1.58323672144268e-12,3.66194417178078e-10
"ENSG00000141756.19",9824.23581758303,0.19761157915256,0.0615788065164329,0.00107424534307482,0.0102939728732797
"ENSG00000141873.11",811.258657616272,0.117164058215826,0.048463649000272,0.00856725375602239,0.0463319491544101
"ENSG00000141933.9",107.965584700777,0.207294878957195,0.086811337662226,0.0037955186633839,0.0258747175855839
"ENSG00000141959.17",10614.712782463,0.180612142148492,0.0442793146187403,0.000105104889985346,0.00175969333383834
"ENSG00000142173.16",52127.1306093679,0.199250369089701,0.0722239211780512,0.00277762947229468,0.0207280987885862
"ENSG00000142185.16",1118.81056076009,0.291477614115248,0.0691431283376873,3.489130800085e-06,0.000118417370512808
"ENSG00000142186.17",5459.56378111383,0.11382096692061,0.033466297594027,0.000405602173783824,0.00493882270281925
"ENSG00000142230.13",6493.52438373496,0.137104658230979,0.0335210948564953,6.99828935235199e-05,0.00129105371205631
"ENSG00000142252.11",28.0103056238479,0.143758373077349,0.0511990829399527,0.00210954792497884,0.0169671257628348
"ENSG00000142330.20",790.191387721443,0.138678399813502,0.047302105039015,0.00206680212129209,0.016725079467044
"ENSG00000142396.10",269.232155021393,0.130647132237531,0.0471584788138685,0.00274230982669418,0.020544988842041
"ENSG00000142405.22",48.1842608769361,0.234304901362962,0.0891291460491709,0.00164532409139452,0.0141400339761727
"ENSG00000142449.13",178.472504469981,0.178205710866753,0.162346338512911,0.00432671608225586,0.0285080219521466
"ENSG00000142544.7",165.910757077522,0.143864364775797,0.0613986710614605,0.00817961277443281,0.0449286286922871
"ENSG00000142546.14",2581.23949917534,0.1939495206407,0.0509717677197252,4.57925224290829e-05,0.000931068085608397
"ENSG00000142549.9",24.7796671592292,0.78418778466483,0.120136618413622,1.23608595904726e-09,1.4131641018662e-07
"ENSG00000142552.8",2947.75217733705,0.222527618212635,0.0785891209925478,0.00143899333453803,0.012767157270112
"ENSG00000142609.18",34.4834895289127,0.0604898551101043,0.090593074340417,0.00748249209792704,0.0421696392685145
"ENSG00000142623.11",8.46963092452155,0.145355366388047,0.142148722745253,0.00100984153769192,0.00982679943803612
"ENSG00000142661.19",93.4743744853385,-0.356883078665618,0.0827737496920033,1.75062868803703e-06,6.71617030902336e-05
"ENSG00000142676.14",43473.4268853217,-0.122843492483264,0.043541441945924,0.000408628538294449,0.00496533930498454
"ENSG00000142677.4",68.8313565551981,-0.265524925196246,0.106706153547011,0.00179798358178549,0.0150763862199423
"ENSG00000142698.15",4.93597782883223,0.0430418187037483,0.123486220747194,0.00051223806228202,0.00588985454717033
"ENSG00000142700.12",7.48898427913494,0.0285002176671089,0.109137719748876,1.30132720144964e-07,7.76025434259403e-06
"ENSG00000142784.16",5522.57029775676,-0.0625805891044593,0.030289004145134,0.00632908350121943,0.0372951714858514
"ENSG00000142871.18",12800.3594210162,-0.301539065548259,0.0856522838985605,3.71774206772878e-05,0.000787099106339149
"ENSG00000142875.19",4723.02389241802,0.537412804484562,0.100728366454851,3.47362511588392e-10,4.77641358718141e-08
"ENSG00000142920.17",611.604713581294,0.122475542953557,0.0468910289597099,0.00476154166231888,0.0305079290557042
"ENSG00000142937.12",56432.4679733411,-0.113242096336665,0.0463417580919814,0.00837576575302621,0.0456729205289712
"ENSG00000143125.6",6.46061709394374,2.45062502855986,0.174582972128441,0.00165586037088841,0.0142067150775231
"ENSG00000143127.13",391.635187575005,-0.200389081073187,0.0899479462178336,0.00513889106661262,0.032169522393529
"ENSG00000143171.13",28.8768057108793,-0.136730909145009,0.114011955687874,0.00125488016589659,0.0115219768146365
"ENSG00000143194.13",24.0192045666797,0.461473714930741,0.147969942718726,3.18456910020437e-14,1.0891226322699e-11
"ENSG00000143195.13",110.217265124601,0.236149166694739,0.0931545648093764,0.00190357527746148,0.0157701161806094
"ENSG00000143196.5",1096.07696373293,-0.747216028862161,0.120495257682058,2.738035255799e-11,5.02567627181382e-09
"ENSG00000143226.15",1822.55739593679,0.228074432436952,0.0578092220491584,1.81480744553095e-05,0.0004466033525552
"ENSG00000143248.13",10218.4396631571,0.336365170956639,0.0936479017208962,0.00462278771802006,0.0298685980540699
"ENSG00000143278.5",0.930284645806185,0.361518977652851,0.263945948298676,0.00807131665959011,0.0444978871337612
"ENSG00000143344.16",1624.44251916194,-0.151528212182542,0.0600225475996683,0.00374280436747893,0.0256314519870447
"ENSG00000143355.16",13.4425475986239,0.120487622821948,0.15945227243302,5.59492476949598e-05,0.00108782954191746
"ENSG00000143393.16",6720.07773047945,0.0838406401871197,0.029021931700531,0.00668699812398714,0.0388125243593301
"ENSG00000143479.17",1475.77219348739,-0.241568576970539,0.0620217679590593,7.5696789651375e-06,0.000220446240255467
"ENSG00000143502.15",2113.73161639281,0.251344991865509,0.102817336932495,0.0031684765920913,0.0227863807253668
"ENSG00000143512.13",180.029306011787,0.489124611561917,0.151951459765457,3.27412678313043e-07,1.66120156341181e-05
"ENSG00000143641.10",4479.6676810697,0.171590357026658,0.0448951695133076,0.000182696936198684,0.00272574019576962
"ENSG00000143727.16",4995.61401283447,0.0944294221271818,0.0306007502217203,0.00453228172528285,0.029476306309646
"ENSG00000143740.14",2710.48072330114,0.117506467907849,0.0332812328687616,0.000239121288529987,0.00331308837923784
"ENSG00000143748.18",2529.09561869424,0.130988047789974,0.0472638719393728,0.00275743095345954,0.0206312345122906
"ENSG00000143772.9",3752.39231051246,-0.168844018941303,0.0465411347725965,7.49024106473356e-05,0.00136048345875737
"ENSG00000143774.17",10825.9778663558,0.141283242076354,0.0512523559513584,0.00270312016671613,0.0203313252539435
"ENSG00000143801.18",74.3121535142468,0.130691653536185,0.0561578172097191,0.0093984940047958,0.0494960962237298
"ENSG00000143811.19",2485.08605128204,0.116457199909522,0.0456157092509074,0.00588375112706902,0.0354931538412387
"ENSG00000143816.8",679.073999356946,0.222100581062245,0.0748787582097876,0.000617165521417012,0.00675287426141107
"ENSG00000143839.15",14.1722629307818,0.489481614307117,0.123093400649852,0.000593399054040643,0.0065457376941093
"ENSG00000143842.15",4180.9108058852,0.120924067195147,0.0465553550619707,0.00503705199759736,0.0316806976786955
"ENSG00000143845.15",1804.8536708228,0.224627437320702,0.0860594129037357,0.00176126869911103,0.0148650929606051
"ENSG00000143847.15",260.566608980597,0.223874437365023,0.102339089935486,0.00498612414035836,0.0315025446970324
"ENSG00000143867.7",517.271761530825,-0.308032725679848,0.140647975937672,0.00283922237939571,0.0210776705545715
"ENSG00000143870.13",9812.41039498183,0.158725624114152,0.0493535847104812,0.000861800445649299,0.00869273582863903
"ENSG00000143951.16",485.326041194151,-0.151375308523007,0.0374593591634769,2.23921850561244e-05,0.000526130882463747
"ENSG00000144031.12",59.5481546608079,-0.45189821896789,0.0896679030376272,3.73856441008987e-08,2.67611657075735e-06
"ENSG00000144045.14",133.465523785365,0.298768356303303,0.141176265305482,0.00330370375310002,0.0234511977960873
"ENSG00000144229.12",115.644250121865,-0.31454902360829,0.107669131608578,0.000367067497288004,0.00459857195882347
"ENSG00000144406.19",19.1690562294091,0.519246956654539,0.155186600759522,1.14831943031896e-10,1.80191583077581e-08
"ENSG00000144481.17",29.7790383849617,-0.984567233253408,0.155820815830067,6.58575561462347e-06,0.000197579262059469
"ENSG00000144589.22",1447.48271841192,0.124644683869306,0.036698619022785,0.000368726688700017,0.00461646737222856
"ENSG00000144591.19",2929.73900167017,0.155689358552813,0.039084067005125,2.78988052813927e-05,0.000629280042012202
"ENSG00000144642.22",1000.89484015305,-0.363424300970779,0.0784691183985017,1.86337898103764e-07,1.03270424580665e-05
"ENSG00000144645.14",1596.99473505638,0.172384239557538,0.0517768975019955,0.000292877879625569,0.00387668391509676
"ENSG00000144648.16",304.161213882967,0.319152673392829,0.126580411684014,0.00121255379173294,0.0112364815707276
"ENSG00000144655.15",2653.72992767149,-0.347147262837444,0.0640835080613366,7.20292334420154e-09,6.5060445755052e-07
"ENSG00000144730.19",2132.93317200188,-0.270521475715247,0.0804532085336502,7.90999939510312e-05,0.00141742371605757
"ENSG00000144791.10",1495.82237092114,0.0967927229464995,0.0325775882847236,0.00388385994331075,0.0263131176753591
"ENSG00000144848.11",2900.44461083807,0.0741145309871979,0.0259767084681299,0.00278049367166545,0.0207441721100764
"ENSG00000144857.14",1577.54302956892,-0.29681089502399,0.0911951142320597,0.00010190656403457,0.00172199715087807
"ENSG00000144867.13",5072.6656586494,0.140464951546125,0.0398121946000395,0.000408980802405813,0.00496811105873291
"ENSG00000144908.14",289.359540178804,-0.978307248273067,0.149928546139973,4.20039777152539e-15,1.75077829614393e-12
"ENSG00000145020.16",12.4432253385683,0.208422190365348,0.0709098402055548,0.000713113864053068,0.00753372748005957
"ENSG00000145040.4",11.9110806217107,0.519509686508452,0.109512002510878,0.000594912838620334,0.00655600174182155
"ENSG00000145050.19",3953.97656365684,0.131656654463664,0.0443086154639005,0.00175791510296835,0.0148461829738657
"ENSG00000145063.15",41.6533051626031,0.340748119340493,0.141247856178868,0.000607278685790952,0.00666657046179401
"ENSG00000145087.13",23.223145158101,-0.027435571409298,0.0995879883815223,0.000897254658716495,0.00894884045709916
"ENSG00000145147.20",1235.40139869696,-0.162051620806845,0.0721016890158856,0.008025606053704,0.0443252726891528
"ENSG00000145191.15",4347.00374793759,0.108210229973229,0.0262786902822849,2.50558648055708e-05,0.000575206755209472
"ENSG00000145192.13",1.40995104184187,1.06283891066863,0.275624612134825,0.00446518919055541,0.0291563446917239
"ENSG00000145198.14",67.4705686333755,0.138114543590391,0.113345294856189,0.000404207734527342,0.00492958497085556
